# data of TPKProject ZxxVar:10% ZxyVar:5% ZyxVar:5% ZyyVar:10%
# Periods(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error Azimuth
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> 31.8681944 99.0660278
> 48 88
0.166666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 8.1139 9.8993 1E5 0
0.133333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -42.297 -46.576 1E5 0
0.133333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 47.832 125.97 1E5 0
0.133333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -11.142 -31.078 1E5 0
0.133333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 6.8414 9.9013 1E5 0
0.1  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -49.041 -58.12 1E5 0
0.1  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 60.014 158.25 1E5 0
0.1  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -12.927 -38.53 1E5 0
0.1  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 7.3183 11.42 1E5 0
0.0666666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -61.41 -65.072 1E5 0
0.0666666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 83.611 216.41 1E5 0
0.0666666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -16.512 -53.455 1E5 0
0.0666666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 11.803 13.662 1E5 0
0.05  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -78.483 -76.178 1E5 0
0.05  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 114.18 279.72 1E5 0
0.05  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -20.265 -71.235 1E5 0
0.05  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 16.249 18.161 1E5 0
0.0333333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -107.55 -94.99 1E5 0
0.0333333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 174.02 371.89 1E5 0
0.0333333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -32.69 -96.079 1E5 0
0.0333333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 25.269 17.264 1E5 0
0.025  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -135.83 -89.118 1E5 0
0.025  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 233.56 450.54 1E5 0
0.025  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -43.699 -121.83 1E5 0
0.025  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 31.91 18.438 1E5 0
0.0166666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -175.25 -80.29 1E5 0
0.0166666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 341.45 575.46 1E5 0
0.0166666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -63.915 -169.64 1E5 0
0.0166666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 44.382 10.016 1E5 0
0.0125  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -199.45 -68.218 1E5 0
0.0125  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 426.73 668.02 1E5 0
0.0125  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -83.092 -206.07 1E5 0
0.0125  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 51.509 -2.874 1E5 0
0.00833333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -177.72 -23.47 1E5 0
0.00833333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 602.18 817.15 1E5 0
0.00833333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -147.32 -283.37 1E5 0
0.00833333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 23.67 -19.804 1E5 0
0.00625  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -203.05 -10.77 1E5 0
0.00625  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 708.9 979.19 1E5 0
0.00625  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -154.87 -345.84 1E5 0
0.00625  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 51.265 -40.905 1E5 0
0.00416666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -180 8.0977 1E5 0
0.00416666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 927.62 1185 1E5 0
0.00416666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -225.18 -447.39 1E5 0
0.00416666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 34.272 -63.571 1E5 0
0.003125  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -170.86 -13.069 1E5 0
0.003125  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 1136.8 1370.5 1E5 0
0.003125  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -295.83 -544.14 1E5 0
0.003125  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 18.667 -82.67 1E5 0
29411.7647058824  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXX -0.047917 1.1998 1E5 0
